title,url,source_name,date_found
EU calls for restraint amid violent protests in Serbia - MSN,https://news.google.com/rss/articles/CBMipgFBVV95cUxPbk9nZzlfS29uVjU4V1Z3WFdWU1pfVF9uQ0VMYzNmMGdaYV9VTUI0eTk1a2poVkNmX2tpZnlHWHROTzd5N0tNRUo1aXR4TjFNck5BUHN0LU5KQTJNZmNvT2ExNWotVy03R0tsLUZfX0FISVdBckpBRGF5Z3ExZFJzUHR2aWpjTnlwdDRZdnIxMVdLUTVaSWdBM3Ytb2VQSjljVWdvTkpn?oc=5,MSN,2025-08-21
Roadblocks replace rallies as Serbian protesters demand new elections - BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE80NEhMWHpqU0tzUFZ4TTdPRFJYdlh0UTRoTHEwcW9WTHhfYUFORVFHZXdaN0M4SEp3WE42VjRhTGR4S2hVay02MjhpVTBSamdHQU9iRTM2NW1EQdIBX0FVX3lxTFBBWkNSYkhlTWd5S0Ixc2JrMW00WVQwZzZ2SFdvdWs4V1d4SXZtX2FobS1GdEQ4VHZ1U1R3NHFvZHBkWTJlRFZyUW1lUDFob25uVHpCZldLbFplWVBQYUxj?oc=5,BBC,2025-07-03
Serbia: Attacks on journalists reach unprecedented levels amidst ongoing anti-government protests - ipi.media,https://news.google.com/rss/articles/CBMitgFBVV95cUxPdXpuOWU2d0lqODUySmtFa0F4MGJDblJHYURzS3JKc3daWlh1WlpFN0N0ajhJWjB3dnhCS1hlVmt3TW5UdXRWNVhLeGdtdlZ0dWxTbXBvZjlnRG1DODdLVjk2dzlrRm1CV0ZaR3JkanhjRnJqVFU0WGNnSGpZRHV3SUxHRWxmY2MwNzViWEZWQzVRaTJzdDZjNlBYVlV6ZVVseEpQR0N6UVFETUVDWTVNbEZiUVNmUQ?oc=5,ipi.media,2025-08-22
Serbs plan fresh protests as anti-gov't unrest grows - Central European Times,https://news.google.com/rss/articles/CBMijgFBVV95cUxQcVVkbF8wLXdWR3hqSk1PLUVWc0VHbC1pZmdjbDM5Q1g0RWVjWllaeHNrOUUxTmdVWUZmejZva1paQ2NXOF9JanJlaklqYzU1dW1kTUNpbjlOTVBEOWJmU3lBVUtNcnYyX1FmOHQzMjdUWGFzU3pJc2ZnLTJDeWx0a0xEbmxsY2U5eDA0aVZB?oc=5,Central European Times,2025-06-30
Thousands back on streets in Serbia as anti-govt protests escalate | Daily Sabah - Daily Sabah,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNZGRIcllWRUtYZU1JNm1lWjVJTVF1S0N1VGdCUDZZRGJ3R0F0Z0RYal9WeHhQZGJHeTR6T3lodEhOTVlwbWJGYk5DM3A2VEdLdW5YeTBVN08zOVVoR3VrQTk2QmZ2SzluZnZlOC1SRV9oaE5BS1BOZVRjV0VlOG9zVUx4a094M0trcWEwTzhYUndOX013d2hLRWptTFM1SkF6MkU5WkZOMnBiQdIBrwFBVV95cUxQMGtSak8tOFh5d0I2UGF0QXZCNTJpZFFXbTlpdHdqOWZQVUNXSWhMalpDcUVLeTBsWDNNV3J6TDNaUmVjMlM2NmZzLWZmdDNWbjVVMHpJSjlMc2Qwd3dmeXdfU2pWcmEtazBEZExMVWhZTXo0bVhHbmZ6NXlvNlhuV3BEd0owVEFvS1M4SUNSSnNmcDl2UGNDOURIdzBGRmhzMXI2YmtoaWRuVjFRc1A4?oc=5,Daily Sabah,2025-08-14
Protesters in Serbia's north demolish ruling party offices - Global Banking | Finance | Review,https://news.google.com/rss/articles/CBMilwFBVV95cUxOYU02MDN2UG5hM19FZmdGUTIzekE5OVZMLWhZQ096OUwzbElUc0czX2k0bzNJYWRCT1hqVzVMWjdUWjFJeDJIdlE2RFRrRklKdlVDd2ZvSTVpQlZwWTl1ZzlWSENvby1HQ2UtM2JSOUdRYXF6YTgtcXRCQVRGb09mOG1KZXhDOGxkN01jOVY5UnFVSVY1aS1F?oc=5,Global Banking | Finance | Review,2025-08-14
Serbia Erupts: Ruling Party Clashes With Protesters - The European Conservative,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOUThxUVNfTTAtRmt1Z01VeENfWnlMZlZHZFFRbTFWZXc1MFRPTUFNS25CeWRmU3d1MVZpLTVSdUhkVW5fa1Q5Nk5BVjlieTRaX05wY09DN0ZmYnNHTktlcHVUdWdUYkJaRG1MdnJ4b0ZBMzFWQjlXdUJ5ZE9Lbm9EdzVYa1VZbU90TUFOYXU3cHg2NzZQdnRtTWVUVjNEOFB6S2tSRzE1dUE?oc=5,The European Conservative,2025-08-14
Serbia police arrest dozens of anti-government protesters - MSN,https://news.google.com/rss/articles/CBMiqgFBVV95cUxObVFlcTFsTzMyVkR3RXlVaVlnbU0xWnZvcnpVYnF5TmxPMm4tTHV0Q0JnTGExMVZsRzdZbi1qSzFTN1VFeW5YQmV5eDBwRGktUXBuSnFQOFRtbTJocWhFRUpNeUppSWdQbVFxTDFuNVBRZXJraVREZUNtcjRCRmRqLTlIUFlOWEdWNkJIdzhMS20xWXVaZkp2dDRmSXN2Nks2THlJNGhlTTNkUQ?oc=5,MSN,2025-08-16
Serbia ruling party offices set on fire in fifth night of protests - BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1qbm9Ya3luOUhnX3Z4SVhSTnNQVGdJNlpFUDRhSWtXcTAzUmdKU2FWSERTZlhucHNKV083aVlSMXBtVWRhcm1hYlhDWUlqb1NnSF84d1JwTGJOcnlP0gFiQVVfeXFMTjZ0SEYtNXdTa2ZBQ3U2R0NUX3JNanp6NjFCOWFKcU83cWhJUHVFZ0FNeDA3QklhZ0Vpb0NYSERubGZ2a1E3d3JyNkFZSkVBMm5hVjNVcDdZU3Yycm8tVXlyelE?oc=5,BBC,2025-08-17
"Serbia’s Kosjeric votes amid high turnout, seen as test for Vucic government - Firstpost",https://news.google.com/rss/articles/CBMivAFBVV95cUxPTm1FU2Y3eWE3X3JPZXJWRnk1Q29HRS02RXdRRHBCRjBFb2VaNWZmb1Bka0w4bGhtMDhqYXBzblF2c0pJR2dQNlhqVXBOMkkxd2YxVFJ4bjExU1FPR0oxbTVsV0pUMmJ5bzNrUTNiSFFUeEdJU3U5SEhsRFI1LS1qNktpWDVDSl9LYjBGdVZVY2ZFeWhoZUlYVF83czJucVRIbTFvVTdaR0d0MDdGTW1IaTRvaE1JMXpvOXV4VNIBwgFBVV95cUxNbjFMendsdmRWbTZrbngtb203OWt3empZTDc2WHhXUlMwb3FyUkIydkFCdENXWUlDekE5ajBoMFJZRFpBdHZ3eVlJM0RjUklJSmlXQ0l5OFkxeEM1UlNTUWVud3Z5VlNyZHZwNFVqRGxqNGViODFLVTM3a29TQndXa1lYbW5CNVJPWHEyc0FlOVYteHFhcWYxOTlQcUhmWUtBWllYcVFIQzNSRHhtWE52eUtUazBwcEZZUlZjWlBDYnRhZw?oc=5,Firstpost,2025-06-09
